
44,21,Kia Amanti,Желтый,A536AО 23,1B4GP54R71B9LG43S,3802389507,2001-07-20 00:00,1997
45,21,Jaguar XJ,Бледно-зеленый,1351BН 150,3GCUCSE38BWZM6LGD,1507114450,2017-07-25 00:00,1976
46,22,Volkswagen e-Golf,Зеленый,Х4018 74,1J4FY29P5WA3ESSS7,8892297786,2016-12-19 00:00,2012
47,22,Land Rover Range Rover Sport,Фуксия,KУ848 78,1C8FJ45301YL5AE9J,3930642443,1978-02-19 00:00,1977
48,22,Dodge Dakota Regular Cab,Сливовый,E920MB 94,1GCHG35C89P9BB636,4074414896,1988-07-20 00:00,1983
49,22,Ford Ranger Super Cab,Черный,НО215 11,3HGCS1B83B0WBBC2W,1649242341,2020-03-10 00:00,2020
50,22,Jaguar F-TYPE,Темно-бирюзовый,У0452 75,4T3BK11A7943LZV8G,7284098512,2006-02-01 00:00,2005
51,22,Chevrolet Monte Carlo,Бледно-зеленый,Р6870 25,1GTEC39J587KKJK6W,2492747569,2018-05-04 00:00,1970
52,22,Lincoln MKZ,Коричневый,НР192 39,2FDLX46F72FR0HANC,3134223841,2007-04-20 00:00,2000
53,22,Kia Sportage,Светло-зеленый,Р8670 46,1D7JW7GP2ALY1VM17,5776923535,2011-01-30 00:00,1979
54,22,Acura RDX,Розовато-лавандовый,B2653 159,3GBD4E3G49VS5VG69,1835569028,1973-04-03 00:00,1973
55,22,Mercedes-Benz C-Class,Желтый,AТ916 95,2T2BB2BA6B52HWGEF,6972536484,1999-05-14 00:00,1989
56,23,Lexus LX,Каштановый,6485ХН 84,1G6DA5EG2AE7B4G65,4569440241,1998-06-10 00:00,1989
57,23,Volkswagen Jetta,Синий,EТ7877 27,1GCZGHAA8ACKAUFLS,5747578688,2019-12-06 00:00,2011
58,23,Chevrolet Silverado 2500 HD Extended Cab,Сливовый,000CD0 50,1GNEK13V84D67632P,4953131384,2021-07-02 00:00,1988
59,23,Honda Accord Crosstour,Малиновый,4687EУ 45,JM1BK12G29R9ASENH,4084315508,2006-10-25 00:00,1971
60,23,BMW M3,Светло-голубой,ОН061 98,1FMDU72EX490B58B8,7211191970,1983-09-06 00:00,1979
61,23,Mitsubishi Mirage G4,Белый,A120РK 78,3D3KR26C16UYYBDP9,5059600503,2010-11-21 00:00,2004
62,23,Hyundai Santa Fe,Темно-бирюзовый,НA351 763,1GT3C0BK8AEN6NXZW,8104430685,2012-07-10 00:00,1992
63,24,BMW 6 Series,Синий,002D869 10,1FMRU74W46BESFHYT,3976509663,2021-07-21 00:00,1997
64,24,Acura Integra,Золотой,РС1510 190,4S3BMBK62BWV41GTH,1906051310,2016-03-06 00:00,2014
65,25,Lexus GS,Серый,005D578 78,JHMES152341UY34P9,5630444799,2006-03-02 00:00,2006
66,26,Subaru Impreza,Белый,ОУ395 10,SAJEA51C8440R88YB,5549574979,2018-09-22 00:00,2011
67,26,Mercedes-Benz CLA,Античный Белый,EН434 42,JHMZE14702MWRJZYT,4410390274,2016-01-04 00:00,1980
68,27,Ford Transit 250 Van,Розовато-лавандовый,ХE327 85,WAUAF68E36CP7JXY7,1894785156,2020-06-21 00:00,2014
69,28,Chevrolet Silverado 3500 Regular Cab,Черный,M793СE 164,3B3MU33W539EK78AZ,8162171297,2012-01-09 00:00,2008
70,28,Chevrolet Lumina,Серый,2373BР 190,1FTCR14U8TZ7WWC66,2294128792,2020-05-20 00:00,1996
71,29,Audi S5,Темно-красный,BA0652 03,1FTVX12W97SZ8YAMB,4197649294,1977-08-12 00:00,1971
72,30,Land Rover Defender 90,Светло-зеленый,УО893 93,1GNFC160X96426RCZ,2129884717,2010-12-23 00:00,1988
73,31,Chrysler Concorde,Темно-фиолетовый,KA652 124,1GTEC19008F4U1GWR,4273561836,2015-12-19 00:00,2012
74,31,Land Rover Discovery Sport,Темно-розовый,E811BB 150,1G6DJ8DY7BCGTTYPM,8481497219,2017-10-13 00:00,2011
75,31,Honda Odyssey,Сине-фиолетовый,AТ2307 66,1B7HG48X12YFGHEPU,4019056176,2004-02-18 00:00,1975
76,31,Chrysler Crossfire,Сливовый,BK3934 15,1FT2X31R08GZEN2R9,7374885328,2009-05-31 00:00,2002
77,32,Volkswagen GTI,Бирюзовый,О4691 16,3GKFK16Z254J4T489,7534330170,2001-09-02 00:00,2000
78,32,Cadillac ATS,Желто-зеленый,E071РХ 10,WDBLK65G222H4ZELW,2162026768,2003-10-10 00:00,1995
79,32,Chrysler Grand Voyager,Васильковый,K0404 33,1GKS1FFJ9BP9STRLZ,6845761320,2015-12-15 00:00,2015
80,32,Toyota FJ Cruiser,Темно-серый,Х9860 136,3GTU2VE26BYUG8GDT,4345586472,2020-06-04 00:00,2020
81,32,MAZDA B-Series Regular Cab,Темно-бирюзовый,002D958 199,1B4GP55G4XMEHX4SH,5308102800,2002-04-21 00:00,1998
82,33,GMC Sierra 1500 Regular Cab,Серебряный,6364СB 94,1FBJS31M31UBYA96F,3201170414,2016-10-08 00:00,2010
83,34,Acura TL,Ярко-розовый,BО873 53,4M2RU47W76RX3D3XB,8370587033,2017-11-28 00:00,2011
84,34,Saturn L-Series,Темно-фиолетовый,MK6844 136,3D7RB1GT1A6PH5BN6,9534766346,1991-07-08 00:00,1979
85,34,Ford F250 Super Duty Crew Cab,Аквамарин,5965СХ 58,WAUEL64F95G6A0RB6,6510316087,2019-06-12 00:00,1973
86,34,INFINITI M,Светло-голубой,РA8778 89,WVWDH21JXYZBXXBGD,4126226989,2007-11-26 00:00,1997
87,34,Toyota Highlander,Светло-серый,Н7817 58,3VWBK31Y24PS930YC,8265174724,2007-04-13 00:00,1981
88,34,GMC Suburban 1500,Фуксия,B6736 82,1GKUGBB46ABR2K9PA,7095559833,2014-02-09 00:00,1988
89,35,BMW Z3,Коричневый,7849ТA 85,1FTPW12V07JXEBRZ0,9032559993,2016-07-07 00:00,1980
90,36,Mercedes-Benz SLK-Class,Малиновый,008T737 84,1J8FT47W68ALJB2UM,9859896736,2021-02-18 00:00,2020
91,36,Kia Sportage,Темно-зеленый,С4124 36,JHLRD77862TUFNS7T,1390917660,2009-10-04 00:00,1992
92,36,Volvo S80,Темно-синий,У113УС 27,9BWBP61J03TKFJRX5,4306753719,2014-12-24 00:00,2011
93,36,Chevrolet Express 1500 Passenger,Фуксия,E472РB 38,3FTRX08L82BWGL5TC,9733981281,1991-12-25 00:00,1983
94,36,Acura ILX,Фиолетовый,006CD1 14,2FTRX17L52AYU6EKE,2717596492,2014-06-17 00:00,2010
95,37,Land Rover Discovery,Васильковый,Х619ОН 51,3FTRX18WXYXSUYS3A,6811418403,2017-08-08 00:00,2010
96,38,GMC Sierra 1500 Extended Cab,Шоколадный,Х4564 21,1J4P25GG8BUJHH00W,7088326216,2005-10-03 00:00,1985
97,38,Buick Century,Малиновый,KО8161 72,3D3MX38AX7Z7ULYPV,7800243335,2021-09-12 00:00,2020
98,39,Hyundai Sonata Plug-in Hybrid,Светло-желтый,5558ОE 54,1GTGK29U128YCGMCV,4080242425,1994-02-01 00:00,1971
99,39,Audi S4,Бирюзовый,6943ОB 32,1GDHG39C599J0D7GV,7710689082,1999-05-13 00:00,1998
100,40,Honda CR-V,Серый,A9834 28,1GC1CVB84B9PPX4FG,3418850569,1990-07-13 00:00,1977
101,41,Chevrolet Suburban 1500,Бирюзовый,000T578 58,1G8ZH547819W38HTC,6045589741,2008-12-19 00:00,2008
102,41,Toyota Camry,Золотой,Н436BТ 197,1J4BR4GG4BSB7BVDE,2599436030,2020-12-17 00:00,1986
103,41,BMW M5,Розовато-лавандовый,Н0806 196,4S3BK675XXGZN5YDH,4588535661,2013-12-25 00:00,1978
104,41,Isuzu Amigo,Розовый,AН670 52,WVWJK3AN7ASUMPLMM,6719466697,2020-08-16 00:00,2017
105,41,Ram 1500 Classic Regular Cab,Светло-голубой,001D414 04,WDBNG83J33DKZ9Y69,2482590613,1994-09-22 00:00,1988
106,42,Hyundai Genesis,Индиго,Х886AM 46,3VWGF81K07V4MS9MY,8724708233,2021-05-12 00:00,1987
107,42,Chevrolet Camaro,Красный,EM944 32,WAUUF98P892KLY2AN,7169547288,2013-08-10 00:00,1972
108,42,Honda Civic,Темный хаки,РХ1124 716,1G6DF537289JEA6TL,3851666957,2020-01-27 00:00,1994
109,42,GMC Savana 1500 Passenger,Светло-серый,УХ662 97,19UYA416732B4DLKY,4302727996,2016-04-08 00:00,1991
110,42,Mitsubishi Mighty Max Regular Cab,Черный,РM4608 06,4S4BRCKC6ACWZJEEM,5269132780,2020-02-21 00:00,2019
111,42,Chevrolet Silverado (Classic) 1500 HD Crew Cab,Васильковый,000CD9 716,YS3DD38B2VE9V1PZH,6153029985,2016-04-16 00:00,1987
112,43,McLaren MP4-12C,Лазурный,4562ХТ 59,1GTHK34J7XAC4V66K,4472911484,1998-05-06 00:00,1977
113,43,GMC Sierra 1500 Extended Cab,Фуксия,1160AE 94,JF2SH63639AM330UY,1661519076,2021-03-16 00:00,2020
114,43,Ram 3500 Crew Cab,Фиолетовый,000T499 116,WUAUL48E78X8G4UDP,8160782682,2015-01-07 00:00,1989
115,44,Honda Ridgeline,Малиновый,8521НУ 09,1FMDU62K84D0LDHDG,8221190641,2020-06-30 00:00,2013
116,44,Chrysler Voyager,Золотой,E1461 152,4G1JC1241WR4MXEBZ,6902460048,2016-08-23 00:00,1974
117,44,Ford Econoline E250 Cargo,Темно-серый,У3050 134,4M2CU97769WJ60UV9,7006295776,1993-01-12 00:00,1976
118,44,Maserati Ghibli,Каштановый,BН7275 67,JT2CC52H3V2MELCAC,1822743718,1994-10-06 00:00,1971
119,44,Honda Accord,Черный,8945KН 124,WVWGD71KX983N4KH0,9378832761,2021-05-17 00:00,2021
120,44,Porsche Carrera GT,Ярко-розовый,О6723 159,4S3BMCA67AU0JG373,5366135190,2010-10-20 00:00,2010
121,45,Mitsubishi Diamante,Васильковый,9355ОM 06,1C8GT54LX4RLV43NF,8658715576,2021-06-25 00:00,2021
122,46,Kia Soul,Светло-синий,003D500 26,1GCJSCDP4A4Y312JC,5352366315,2012-05-19 00:00,1998
123,47,Chevrolet 3500 Extended Cab,Серебряный,О271KС 58,1GCEC14X86AE408GS,8142128233,2012-11-08 00:00,1997
124,48,Audi A3,Серебряный,3653BХ 03,1FTRW04WX6WKWY8JR,1751795437,2007-02-07 00:00,2004
125,48,Nissan Pathfinder,Слоновая кость,004T092 56,1GTFH15T76XE57U1Y,9259542386,2004-03-16 00:00,2001
126,48,Buick LeSabre,Темно-красный,Т0120 94,1GCEC69W82U2DJFXP,4896117550,2008-12-10 00:00,1996
127,48,FIAT 500e,Бледно-Бирюзовый,УО457 32,2GCEC13J99URWEFA1,1234943223,1990-02-01 00:00,1982
128,49,Dodge Ram 2500 Quad Cab,Античный Белый,5618ТE 07,1G6KD55Y738ZCP02N,6116418797,1987-04-04 00:00,1970
129,50,INFINITI FX,Темный хаки,О4184 178,1GT220CG9BFZL846B,5992508550,1994-07-10 00:00,1978
130,50,Ford Freestyle,Сливовый,0304РН 85,2MEFM74W02G20NF3D,7148942231,2020-02-24 00:00,2009
131,51,Subaru Legacy,Ярко-розовый,4075MA 53,2A8GP64L16016LV58,6709018371,1999-01-06 00:00,1991
132,52,Chevrolet Silverado 2500 Extended Cab,Темный хаки,Х016СХ 88,1FMYU03Z67NFDYXDB,3107181373,1997-10-12 00:00,1990
133,53,Volvo V50,Темно-красный,006D335 38,1FDHE31L712DKVGZL,6911266011,2018-01-21 00:00,1995
134,54,BMW 5 Series,Светло-розовый,E799AР 80,1GKS2LB32B8LP1YK7,8507261281,1999-10-26 00:00,1987
135,55,Suzuki Swift,Синий,B9167 73,2GNALBEC8BEW69FJ8,9279807960,1993-08-16 00:00,1990
136,56,Toyota RAV4,Зеленый,AХ305 198,1GCJC39G245M22B58,4513721903,2018-01-10 00:00,2014
137,56,Dodge Challenger,Оранжево-красный,Т3570 47,1FTDX0767V8K63SBG,5214318439,2007-08-15 00:00,1998
138,56,Hyundai Santa Fe,Белый,MB7108 87,1GCGC24G11TLT8W4E,1384914595,1990-09-23 00:00,1972
139,56,Honda Clarity Plug-in Hybrid,Античный Белый,EТ3388 10,1G1YJ2DE2B34FG4GY,1984926243,2014-11-24 00:00,1985
140,56,Dodge Caravan Passenger,Слоновая кость,Х7308 98,1GDF4C3E25YEY05D2,8435496346,2017-11-05 00:00,2007
141,56,Chevrolet Silverado 3500 Regular Cab,Тусклый серый,001T416 04,5NMSK13E57G1L1MN6,9495423892,1991-03-06 00:00,1973
142,56,Chevrolet Silverado 2500 HD Regular Cab,Тусклый серый,С336ХK 81,1J8HR58N770D83L6E,4964188483,2020-03-21 00:00,2014
143,56,Suzuki Kizashi,Коралловый,003D185 68,3GNFK26U95XPX07WW,3661327045,1983-05-05 00:00,1980
144,56,Chevrolet 1500 Extended Cab,Темно-синий,AE3677 05,WBAEV53402FS8E4L0,3448498492,2021-05-13 00:00,2019
145,56,Ford E350 Super Duty Passenger,Розовато-лавандовый,С967ОA 53,4M2DV11T62DSL8W8D,5286353285,2004-03-13 00:00,1975
146,57,Volkswagen Eos,Темно-серый,004T021 763,1GCWGLCL7BG24BRFY,1172102897,2020-11-28 00:00,2002
147,57,Chevrolet Venture Passenger,Темно-бирюзовый,MР204 68,2G1WW12E5YU7MS2DF,8680694745,2020-04-05 00:00,2020
148,58,Chevrolet Sportvan G20,Черный,ОK7415 799,1GC4CZB80BVETRLHD,8833312722,2020-07-24 00:00,1977
149,59,Chevrolet Astro Cargo,Сине-фиолетовый,002T408 150,KM8SC82E5670PKEGL,3328456809,2018-10-16 00:00,1982
150,60,Ford F350 Super Duty Regular Cab,Шоколадный,002CD8 82,SAJGX2240VXUA6ZSX,9124179277,2012-05-27 00:00,2008
151,61,Nissan Sentra,Темно-серый,УС0020 02,4M2EU48856GZU10UE,4301679224,2012-06-15 00:00,1991
152,62,Suzuki XL7,Серый,Х4593 11,1GTFK69U92CDGERG0,4137199915,1999-07-15 00:00,1982
153,63,Dodge Grand Caravan Cargo,Сливовый,M6461 152,1D3KA26C63E45H6EY,1221656064,2011-11-10 00:00,1993
154,64,GMC Sierra 2500 HD Regular Cab,Малиновый,A9677 19,1D4BT4GK7BAU4TDD0,9726520883,2009-01-05 00:00,1973
155,65,Chevrolet Silverado 3500 HD Crew Cab,Розовато-лавандовый,ХA9430 78,1B4GP54R21JDJFNDM,7671946278,1982-11-08 00:00,1970
156,66,Chevrolet S10 Extended Cab,Сине-фиолетовый,MM809 37,2GTJK84G91DBBCB5P,6234871284,1998-06-10 00:00,1994
157,67,Chevrolet Silverado 1500 Regular Cab,Желто-зеленый,BХ1980 09,2HNYD2871833XRP5N,4199913059,2004-09-11 00:00,1987
158,67,GMC Terrain,Светло-зеленый,2736ОУ 41,2A8GP45R96FAANTSW,2219708496,2018-04-13 00:00,1997
159,67,Toyota Sequoia,Сине-фиолетовый,УB7538 81,19UYA2254W0JTGCKG,4187575925,2006-07-06 00:00,2004
160,67,Ford F150 SuperCrew Cab,Фиолетовый,Х175BE 42,1FTDF07LXXE8D1SH4,2954501608,2001-06-02 00:00,1982
161,68,Dodge Ram 2500 Quad Cab,Светло-розовый,009T251 60,JH4NA1289TK361X3S,5282861213,1985-09-12 00:00,1971
162,68,Nissan Murano,Пурпурный,AН764 60,2G1WZ15124Z9ZR9WA,6572881205,2012-01-05 00:00,1994
163,68,GMC Sierra 2500 Extended Cab,Светло-розовый,Т846РО 18,2G1WU53MX9N2XNGYZ,2388175441,2001-06-13 00:00,1976
164,69,Land Rover Range Rover,Розовато-лавандовый,УM4524 05,1FMBU01B628XVN88H,6521875477,2002-11-25 00:00,1984
165,70,Chevrolet Corvette,Сливовый,E0345 716,2D4GZ47V97LH4YJT7,2291219954,1985-09-08 00:00,1979
166,71,MAZDA MAZDA6,Черный,Н526ОУ 69,1GTFG25T03C5A62HD,6947417889,2003-03-04 00:00,2001
167,71,Volvo 850,Розовый,8614AK 81,1GNHG39699HY758P9,6668136222,2014-06-28 00:00,1988
168,71,Kia Sorento,Темно-голубой,008T792 159,1FMNU41S12S24UJHZ,8509671865,2012-07-19 00:00,1997
169,71,GMC Vandura 1500,Бледно-Бирюзовый,AХ682 01,1A4JR4DE4AAVBXXT2,6814562351,1991-03-19 00:00,1973
170,71,BMW X5,Темно-синий,5338СB 27,1G1ZT52F765EC5HSH,3526323851,2004-09-12 00:00,1976
171,72,Mercury Mountaineer,Аквамарин,У310ХУ 17,WVWRH63B24J6YKHFM,7139912694,2005-01-05 00:00,1983
172,72,Ford E350 Super Duty Passenger,Розовато-лавандовый,У0804 66,1FDNE24WX577P84H9,4220554062,2011-02-15 00:00,1975
173,72,Ford Mustang,Темный хаки,EР042 28,1GCEK19R8W2XGZSWD,9676660550,2014-06-10 00:00,2010
174,72,Toyota Paseo,Золотой,K0457 09,3GBD4E1E547B096YP,7804973186,1988-11-07 00:00,1975
175,73,Plymouth Voyager,Темно-красный,Р124СB 41,4A3AA46L1XJE90270,5799621045,2000-02-25 00:00,1979
176,74,Mercedes-Benz GL-Class,Белый,Т1474 14,3GCEK33Y693ZKYBFG,6736947118,1990-03-19 00:00,1978
177,75,Ford Fusion,Античный Белый,Т2714 87,2FMDK4AK5B22M1J5Z,8157197795,2019-12-16 00:00,1995
178,75,Mitsubishi Mirage,Бледно-Бирюзовый,K576ME 25,3GTXKWD3XAHMJ2BTH,4092375400,2015-06-13 00:00,2011
179,75,Suzuki Esteem,Желтый,A7231 62,2GTEC13J996GJ0M6B,3760181794,2009-04-19 00:00,1985
180,75,MAZDA MX-3,Пурпурный,Н6784 116,3D3HA16D738L24A9K,2862970962,2012-01-20 00:00,1988
181,75,Mercedes-Benz R-Class,Темно-синий,5857ТK 123,1FTHX20F02XAT0E1L,7410962504,2002-04-02 00:00,1993
182,75,Chevrolet Corvette,Темно-красный,003T860 11,1GCZGGFG5A0HP44VP,3372870770,2004-10-30 00:00,1993
183,75,Chevrolet Express 3500 Passenger,Оранжево-красный,8960УУ 35,1GT424C88BSXXR05Z,5405134631,2017-08-15 00:00,1974
184,76,Acura MDX,Тусклый серый,Н816KM 163,JH4NA1265VMG1TFZU,6905243021,1995-01-03 00:00,1992
185,77,Audi A8,Бледно-зеленый,Т3700 86,3GNGK26U22HPSH88E,3498666667,2010-05-20 00:00,2007
186,78,BMW M3,Сливовый,0454KB 27,2T3XK4DV9BYA3TV5X,3455005369,2018-03-25 00:00,2015
187,78,Mercury Cougar,Оранжевый,M1232 90,1GCHTDHE2BWK7F9Z0,7354474100,2003-03-30 00:00,1980
188,79,Oldsmobile Silhouette,Светло-голубой,Н546СХ 93,1GCZGTFL7B4FYG5ZK,3966384777,2015-11-07 00:00,2013
189,79,Kia Sorento,Коралловый,С2788 31,1GT323FG5BXR22612,9149115525,2016-03-30 00:00,2000
190,79,Chrysler 300,Темно-зеленый,РХ190 39,1FMFU165X5A5JB21R,6659004819,1997-07-21 00:00,1992
191,79,Chevrolet 3500 Crew Cab,Коралловый,001T916 84,YV1MJ682878Z7PMPY,2014001466,2000-08-06 00:00,1995
192,80,Porsche 968,Зеленый,УР5561 44,1GKEK13T23FYRZZXG,6132970318,2016-03-02 00:00,2015
193,81,Toyota Celica,Оранжевый,Р519EС 164,JM1FE1CM5A10ZY9H6,8718224951,1981-02-26 00:00,1977
194,81,Nissan Armada,Светло-серый,УK116 82,JHMFA36228HF36UR5,9030628666,1999-04-20 00:00,1990
195,81,GMC Sierra 2500 Regular Cab,Пурпурный,С482KM 48,1GTJC39T2279RJXL8,8735013603,1997-02-05 00:00,1992
196,81,Lexus LS,Коричневый,Х5737 58,3D3HU13N023FK1U17,8552970952,1986-07-16 00:00,1977
197,82,Ford F150 Regular Cab,Розовый,Р678AB 16,2C3HE66G04SNNLR32,6587501038,2007-09-24 00:00,1995
198,82,Dodge Ram Van 2500,Сине-фиолетовый,009T825 10,3VWRA81H5V7UVLDBN,3025369648,1996-02-17 00:00,1995
199,82,FIAT 500c,Синий,7882AО 77,1FMSS31F41MNNTCR0,8598927140,2005-11-09 00:00,1974
200,82,GMC Canyon Regular Cab,Светло-желтый,Р255ОС 95,JHMCM826062463S98,6529606934,1995-06-23 00:00,1991
201,82,Saturn VUE,Хаки,С3361 763,1FMEU23879BADZD74,3148719381,2018-01-07 00:00,1986
202,82,Suzuki SX4,Темно-оранжевый,BA5651 12,2HGFG128871E2WZG3,7720545793,2012-12-31 00:00,1984
203,82,Toyota Sienna,Сине-фиолетовый,РK5774 125,1D7RD5GT9B80BGXFV,5991105978,2010-12-30 00:00,1983
204,83,Volvo S80,Синий,EA4060 81,1FTKF32F42HKZWFRY,3007311956,2020-11-20 00:00,2020
205,83,GMC Sierra 3500 HD Double Cab,Светло-желтый,1668EA 78,1FMYU93134YK49ZML,8436613089,2017-08-19 00:00,2017
206,84,Hyundai Elantra,Шоколадный,9367AН 763,1B7GG23Y5TFXNV122,5924351810,2006-11-26 00:00,2006
207,85,Jeep Liberty,Коричневый,2529РО 60,1GTGG25F3T3FU85S1,3741723816,2004-09-14 00:00,1976
208,86,Land Rover Range Rover Sport,Тусклый серый,K9263 38,1GNFG65T74CPMS6J4,8056045160,1993-07-22 00:00,1990
209,87,Hyundai Elantra,Темно-зеленый,3181EM 11,WAUJGAFH5AW4970KX,5233326432,1982-11-06 00:00,1980
210,87,Audi S8,Розовый,НУ0922 90,1G2JB14F33YP9FELB,8082450008,2009-08-22 00:00,1983
211,87,Hyundai Elantra,Темно-розовый,О640УK 83,WDBGA51E7TZMPBYVH,1060598000,2009-04-03 00:00,1970
212,88,Toyota Land Cruiser,Фуксия,У7043 83,1G2MB25B19WXTPAPD,7421527079,2006-10-18 00:00,1983
213,89,GMC Rally Wagon 2500,Темно-синий,ТО640 31,1GTJC83G84NKLFM41,9530521748,2015-06-27 00:00,1993
214,89,Ford Contour,Темно-синий,У8418 85,1GNZGZHL8BUATTY5W,4361149941,1991-03-09 00:00,1990
215,90,Hyundai Sonata,Оранжево-красный,СН8032 136,SALAG2D48AN7F5LK0,9928585472,2007-09-07 00:00,1982
216,91,BMW M5,Бежевый,Х9402 08,1D7HA18DX4GYBSA9A,9468052153,2007-01-18 00:00,2005
